Start date,End date,Business ID,Business name,Store ID,Store name,Channel,Item name,Popular item,Currency,Gross sales,Discounts,Total sold,Total item errors,Total error charges
2025-03-14,2026-05-24,5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),Marketplace,Iced Mocha,0,USD,394.79,42.17,82,4,16.68
2026-04-28,2026-06-01,5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),Marketplace,Sprite® Berry Blast,0,USD,391.21,30.35,87,1,7.29
2025-01-02,2026-06-02,5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),Marketplace,Sausage Egg Cheese Bagel,0,USD,391.07,23.26,65,1,4.91
2025-01-03,2025-06-27,5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),Marketplace,Krispy Kreme® Chocolate Iced with Sprinkles Doughnut,0,USD,385.99,20.77,121,4,8.13
2025-04-02,2025-04-12,5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),Marketplace,A Minecraft Movie Big Mac® Meal,0,USD,385.50,18.04,26,1,3.08
2025-01-03,2025-12-19,5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),Marketplace,McRib® Meal,0,USD,383.66,58.45,34,3,21.04
2025-04-01,2025-04-07,5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),Marketplace,A Minecraft Movie 10 Piece McNuggets® Meal,0,USD,383.44,9.32,26,4,23.68
2025-01-01,2025-06-29,5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),Marketplace,Krispy Kreme® Original Glazed® Doughnut,0,USD,381.48,11.25,132,6,22.93
2025-01-02,2026-05-20,5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),Marketplace,Spicy McCrispy™,0,USD,374.66,29.16,49,1,11.36
2026-01-26,2026-03-18,5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),Marketplace,Bacon Hot Honey McCrispy™ Meal,0,USD,373.29,47.02,26,2,6.65
2025-01-11,2026-05-31,5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),Marketplace,Premium Roast Coffee,0,USD,371.03,35.39,171,5,3.54
2025-01-02,2026-05-22,5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),Marketplace,Plain Sundae,0,USD,364.34,37.98,104,12,39.79
2025-01-23,2026-06-01,5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),Marketplace,McChicken® Biscuit,0,USD,363.86,32.09,105,2,8.17
2025-11-08,2025-12-17,5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),Marketplace,McRib® Meal,0,USD,360.89,52.33,31,1,2.44
2025-09-05,2025-11-06,5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),Marketplace,Deluxe Special Edition Gold McCrispy™ Meal,0,USD,359.01,59.57,24,1,15.51
2025-01-05,2026-05-29,5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),Marketplace,1 Cookie,0,USD,358.67,28.67,163,3,4.89
2025-01-02,2026-05-30,5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),Marketplace,Southern Style Sweet Tea,0,USD,358.36,31.97,134,2,2.89
2025-01-10,2026-05-24,5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),Marketplace,Frozen Coca-Cola®,0,USD,357.22,28.63,112,3,10.26
2026-01-31,2026-03-13,5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),Marketplace,Hot Honey McCrispy™ Meal,0,USD,356.79,43.49,28,3,29.07
2025-01-02,2026-05-26,5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),Marketplace,Strawberry Shake,0,USD,356.35,26.08,75,7,37.85
2025-09-03,2025-11-02,5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),Marketplace,Deluxe Special Edition Gold McCrispy™ Meal,0,USD,353.71,44.15,24,3,9.47
2025-01-30,2026-05-27,5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),Marketplace,Double Hamburger,0,USD,353.69,41.58,106,3,9.40
2025-05-01,2025-08-26,5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),Marketplace,HERSHEY'S Chocolate Chip Frappé,0,USD,349.73,19.92,63,3,15.09
2025-01-06,2026-05-31,5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),Marketplace,Apple Slices,0,USD,347.50,24.28,250,9,10.61
2025-01-04,2026-05-28,5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),Marketplace,Frozen Coca-Cola®,0,USD,347.50,30.55,108,7,25.66
2025-01-25,2026-05-01,5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),Marketplace,Family Breakfast Meal,0,USD,341.92,28.82,17,0,0.00
2025-08-13,2025-09-03,5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),Marketplace,McDonaldland Quarter Pounder® with Cheese Meal ,0,USD,341.33,44.76,20,3,10.75
2025-04-30,2026-05-14,5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),Marketplace,3 Piece McCrispy™ Strips Meal,0,USD,341.31,32.90,29,2,24.85
2025-01-04,2026-05-09,5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),Marketplace,Iced Coffee,0,USD,340.38,23.09,78,3,10.19
2025-01-03,2026-06-02,5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),Marketplace,Tangy BBQ Dipping Sauce,0,USD,334.23,41.98,857,8,4.01
2025-02-15,2026-05-22,5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),Marketplace,Sausage Egg Cheese Bagel,0,USD,331.19,27.19,52,2,9.24
2025-04-16,2026-05-28,5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),Marketplace,Iced Caramel Latte,0,USD,331.14,12.30,72,2,6.29
2025-01-01,2026-06-01,5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),Marketplace,Root Beer,0,USD,331.03,28.03,157,1,0.00
2025-01-05,2026-05-22,5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),Marketplace,Scrambled Eggs,0,USD,328.68,12.76,132,2,6.41
2025-01-02,2026-06-02,5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),Marketplace,Spicy Buffalo,0,USD,327.60,32.26,840,24,14.42
2025-01-10,2026-06-02,5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),Marketplace,Bacon Quarter Pounder® with Cheese,0,USD,326.13,34.80,40,3,5.35
2025-01-10,2026-05-09,5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),Marketplace,McChicken® Biscuit Meal,0,USD,325.61,18.88,44,1,6.79
2026-04-29,2026-06-02,5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),Marketplace,Sprite® Berry Blast,0,USD,325.14,29.23,73,5,16.03
2025-01-13,2026-05-29,5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),Marketplace,Double Hamburger,0,USD,323.03,30.74,91,1,5.93
2025-01-01,2025-06-27,5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),Marketplace,Krispy Kreme® Chocolate Iced Kreme Filled Doughnut,0,USD,322.19,21.05,101,4,16.60
2025-04-01,2025-04-07,5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),Marketplace,A Minecraft Movie Big Mac® Meal,0,USD,320.12,11.30,22,1,15.11
2025-01-03,2025-06-28,5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),Marketplace,Krispy Kreme® Chocolate Iced Kreme Filled Doughnut,0,USD,319.00,18.71,100,5,16.26
2025-08-13,2025-11-01,5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),Marketplace,Mt. McDonaldland Shake,0,USD,315.36,38.92,64,11,51.76
2025-01-12,2026-06-01,5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),Marketplace,Chocolate Milk,0,USD,313.74,41.11,166,7,11.21
2025-01-03,2026-05-30,5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),Marketplace,Medium Frozen Sprite® Lymonade®,0,USD,312.60,29.42,100,6,16.07
2025-03-20,2026-06-02,5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),Marketplace,Iced Caramel Macchiato,0,USD,310.15,35.74,57,2,0.00
2025-04-29,2026-05-30,5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),Marketplace,3 Piece McCrispy™ Strips,0,USD,308.21,23.07,49,1,5.57
2025-01-11,2026-05-28,5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),Marketplace,Chocolate Milk,0,USD,308.07,20.31,163,8,21.12
2025-01-02,2026-05-22,5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),Marketplace,Apple Slices,0,USD,298.85,25.60,215,6,11.93
2025-01-17,2026-05-16,5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),Marketplace,Oatmeal,0,USD,298.74,24.24,83,4,6.95
2025-01-05,2026-05-27,5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),Marketplace,1 Cookie,0,USD,297.82,18.52,138,3,5.74
2025-08-13,2025-09-06,5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),Marketplace,McDonaldland Quarter Pounder® with Cheese Meal ,0,USD,296.60,25.16,17,2,7.29
2025-02-07,2026-05-27,5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),Marketplace,Milk,0,USD,296.43,12.17,157,2,3.25
2025-07-11,2026-06-01,5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),Marketplace,2 Spicy Snack Wrap® Meal,0,USD,294.32,20.56,24,1,2.49
2025-07-10,2026-02-23,5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),Marketplace,2 Mix & Match Snack Wrap® Meal,0,USD,293.05,17.32,25,0,0.00
2025-08-12,2025-09-07,5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),Marketplace,McDonaldland 10 Piece McNuggets® Meal,0,USD,291.82,26.74,18,3,10.43
2025-04-01,2025-04-10,5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),Marketplace,A Minecraft Movie Big Mac® Meal,0,USD,291.60,18.33,20,0,0.00
2025-12-02,2025-12-05,5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),Marketplace,The Grinch™ 10 pc. Chicken McNuggets® Meal,0,USD,287.80,42.84,20,0,0.00
2025-11-13,2025-12-18,5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),Marketplace,McRib®,0,USD,283.05,52.42,45,1,2.68
2025-01-01,2025-12-15,5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),Marketplace,McRib® Meal,0,USD,281.35,34.28,24,1,2.21
2025-01-02,2026-05-28,5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),Marketplace,Vanilla Shake,0,USD,280.76,19.29,60,5,21.55
2025-06-07,2025-08-20,5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),Marketplace,HERSHEY'S S'mores McFlurry®,0,USD,273.37,15.03,62,8,31.07
2025-08-13,2025-09-07,5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),Marketplace,McDonaldland 10 Piece McNuggets® Meal,0,USD,269.33,39.96,17,1,14.59
2025-01-10,2026-05-27,5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),Marketplace,2 Half Strips Bacon,0,USD,267.52,16.50,128,5,10.18
2025-10-28,2025-12-12,5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),Marketplace,Bacon Buffalo Ranch Deluxe McCrispy™ Meal,0,USD,262.09,28.13,18,2,6.57
2025-01-05,2026-05-27,5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),Marketplace,Premium Roast Coffee,0,USD,261.97,29.75,114,4,4.29
2025-01-12,2026-05-13,5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),Marketplace,Iced Caramel Macchiato,0,USD,260.98,27.05,56,9,35.31
2025-01-03,2026-05-17,5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),Marketplace,Lemonade,0,USD,255.55,39.14,85,3,7.70
2025-01-01,2026-05-24,5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),Marketplace,DASANI® Bottled Water,0,USD,254.72,14.66,128,2,3.86
2026-01-28,2026-03-17,5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),Marketplace,Bacon Hot Honey McCrispy™ Meal,0,USD,253.41,34.45,18,3,22.93
2025-02-06,2026-04-12,5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),Marketplace,OREO® Shamrock McFlurry®,0,USD,233.39,26.07,57,17,62.52
2025-01-12,2026-05-29,5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),Marketplace,Coca-Cola® Zero Sugar,0,USD,232.70,22.48,110,3,5.50
2025-03-15,2026-05-12,5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),Marketplace,Premium Hot Chocolate,0,USD,232.07,18.63,55,5,16.70
2025-08-13,2025-09-01,5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),Marketplace,McDonaldland 10 Piece McNuggets® Meal,0,USD,229.66,28.26,14,1,3.57
2025-01-03,2026-06-01,5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),Marketplace,Honest Kids® Organic Apple Juice Drink,0,USD,229.36,20.65,124,4,18.57
2025-01-06,2026-06-02,5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),Marketplace,Spicy Buffalo,0,USD,226.59,27.94,581,21,11.17
2025-01-03,2026-05-31,5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),Marketplace,Iced Coffee,0,USD,224.20,20.60,55,1,2.74
2025-01-28,2026-05-17,5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),Marketplace,Egg Biscuit,0,USD,223.75,10.38,54,2,5.12
2025-04-04,2026-05-27,5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),Marketplace,Iced Caramel Latte,0,USD,218.95,12.85,47,1,0.89
2025-09-04,2025-11-05,5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),Marketplace,Deluxe Special Edition Gold McCrispy™,0,USD,216.61,32.05,22,2,10.60
2025-06-29,2025-08-24,5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),Marketplace,Blueberry & Creme Pie,0,USD,216.35,15.56,65,3,10.65
2025-08-28,2025-10-26,5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),Marketplace,Pumpkin & Creme Pie,0,USD,215.83,30.45,67,4,10.92
2025-01-06,2026-05-04,5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),Marketplace,Bacon Quarter Pounder® with Cheese,0,USD,212.10,9.75,27,0,0.00
2026-04-28,2026-05-30,5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),Marketplace,Mango Pineapple Refresher,0,USD,205.30,19.88,39,0,0.00
2025-01-01,2025-09-12,5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),Marketplace,Double Bacon Quarter Pounder® with Cheese,0,USD,204.38,15.79,21,2,10.43
2025-01-02,2025-12-20,5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),Marketplace,Holiday Pie,0,USD,202.37,23.79,63,3,12.78
2026-04-29,2026-06-02,5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),Marketplace,Mango Pineapple Refresher,0,USD,201.71,21.24,39,1,3.94
2025-02-07,2026-04-03,5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),Marketplace,Quarter Pounder® with Cheese Deluxe,0,USD,200.81,13.45,27,0,6.28
2025-01-13,2026-05-19,5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),Marketplace,Scrambled Eggs,0,USD,200.34,14.33,76,1,2.12
2025-01-18,2026-05-03,5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),Marketplace,Coca-Cola® Zero Sugar,0,USD,200.16,17.25,94,2,3.82
2026-02-02,2026-03-13,5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),Marketplace,Hot Honey McCrispy™ Meal,0,USD,200.14,16.51,15,0,0.00
2025-06-24,2025-08-31,5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),Marketplace,Blueberry & Creme Pie,0,USD,199.62,16.57,58,1,3.55
2025-01-04,2025-06-13,5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),Marketplace,Double Bacon Quarter Pounder® with Cheese,0,USD,197.29,3.65,20,0,0.00
2025-02-10,2026-05-10,5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),Marketplace,McChicken® Biscuit Meal,0,USD,195.81,21.64,25,2,11.48
2025-01-11,2025-06-23,5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),Marketplace,Krispy Kreme® ½ Dozen Variety Doughnuts,0,USD,194.28,8.69,12,1,13.75
2025-06-14,2025-08-27,5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),Marketplace,HERSHEY'S S'mores McFlurry®,0,USD,191.06,16.08,49,10,28.31
2025-11-08,2025-12-19,5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),Marketplace,Bacon Buffalo Ranch Deluxe McCrispy™ Meal,0,USD,190.05,27.76,13,0,0.00
2025-01-01,2026-01-06,5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),Marketplace,Holiday Pie,0,USD,189.92,27.20,58,1,13.40
2025-07-13,2025-08-23,5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),Marketplace,Spicy Egg McMuffin®,0,USD,187.63,1.63,36,0,0.00
2025-08-12,2025-08-25,5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),Marketplace,McDonaldland Quarter Pounder® with Cheese Meal ,0,USD,187.27,36.18,11,0,0.00
2025-01-01,2026-06-01,5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),Marketplace,Apple Slices,0,USD,187.05,8.69,145,1,1.11
2025-01-10,2026-05-27,5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),Marketplace,Hot Fudge Sundae,0,USD,186.53,16.74,50,6,20.50
2026-01-27,2026-03-15,5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),Marketplace,Bacon Hot Honey McCrispy™,0,USD,186.37,29.14,20,0,0.00
2025-03-07,2025-04-21,5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),Marketplace,BBQ Bacon QPC: The Angel Reese Special Double,0,USD,185.58,0.00,12,0,0.00
2025-01-01,2026-05-30,5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),Marketplace,Chocolate Milk,0,USD,184.48,14.57,102,2,3.09
2025-08-13,2025-11-04,5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),Marketplace,Mt. McDonaldland Shake,0,USD,183.63,30.81,37,2,4.71
2025-01-17,2026-05-02,5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),Marketplace,McChicken® Biscuit Meal,0,USD,183.52,18.93,24,1,8.73
2025-01-01,2026-05-17,5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),Marketplace,2 Half Strips Bacon,0,USD,177.65,9.69,85,6,12.72
2025-08-13,2025-11-04,5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),Marketplace,Mt. McDonaldland Shake,0,USD,174.62,20.63,38,4,14.47
2025-03-27,2026-06-02,5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),Marketplace,Iced Mocha,0,USD,174.34,14.66,38,1,0.00
2025-01-02,2026-06-02,5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),Marketplace,Frozen Coca-Cola®,0,USD,171.09,17.77,55,4,11.08
2025-02-05,2026-05-30,5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),Marketplace,Milk,0,USD,169.50,13.97,90,0,0.00
2025-01-10,2025-06-24,5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),Marketplace,Krispy Kreme® Chocolate Iced with Sprinkles Doughnut,0,USD,169.07,8.25,53,4,11.82
2025-03-09,2026-05-28,5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),Marketplace,Premium Hot Chocolate,0,USD,168.95,13.86,43,3,10.76
2025-01-11,2026-04-09,5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),Marketplace,Iced French Vanilla Latte,0,USD,168.33,22.16,37,1,7.86
2025-02-06,2025-02-23,5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),Marketplace,The Angel Reese Special - Double,0,USD,168.29,30.51,11,1,15.79
2025-01-17,2026-05-31,5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),Marketplace,Coca-Cola® Zero Sugar,0,USD,167.89,18.00,81,0,0.00
2025-02-07,2025-02-28,5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),Marketplace,The Angel Reese Special - Double,0,USD,167.37,10.15,11,1,3.83
2025-01-03,2026-03-21,5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),Marketplace,Quarter Pounder® with Cheese Deluxe,0,USD,166.24,21.96,21,4,13.40
2025-05-14,2026-04-10,5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),Marketplace,Iced French Vanilla Latte,0,USD,161.92,26.31,37,1,4.93
2025-01-24,2026-06-01,5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),Marketplace,Scrambled Eggs,0,USD,161.85,11.31,65,0,0.00
2025-01-01,2026-04-19,5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),Marketplace,M&M® McFlurry®,0,USD,161.19,11.38,44,8,22.22
2025-06-22,2025-09-16,5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),Marketplace,Blueberry & Creme Pie,0,USD,160.57,24.40,43,4,13.31
2025-01-06,2026-03-02,5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),Marketplace,Double Quarter Pounder® with Cheese Deluxe,0,USD,159.81,12.93,16,1,11.35
2025-08-28,2025-11-05,5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),Marketplace,Pumpkin & Creme Pie,0,USD,158.48,23.26,52,2,5.98
2026-01-27,2026-03-18,5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),Marketplace,Hot Honey Snack Wrap®,0,USD,157.18,20.90,41,0,0.00
2025-10-30,2025-12-20,5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),Marketplace,Bacon Buffalo Ranch McCrispy™ Meal,0,USD,157.06,14.87,11,0,0.00
2025-10-29,2025-11-24,5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),Marketplace,Bacon Buffalo Ranch Deluxe McCrispy™ Meal,0,USD,156.58,11.34,11,0,0.00
2025-10-26,2025-12-20,5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),Marketplace,Buffalo Ranch Snack Wrap®,0,USD,156.32,21.01,40,0,0.00
2025-01-01,2026-01-03,5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),Marketplace,Holiday Pie,0,USD,151.91,15.88,49,2,4.25
2025-09-04,2025-10-12,5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),Marketplace,Deluxe Special Edition Gold McCrispy™ Meal,0,USD,151.86,10.07,10,1,3.22
2026-04-28,2026-06-01,5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),Marketplace,Strawberry Watermelon Refresher,0,USD,149.91,11.64,29,1,4.29
2025-01-30,2026-05-22,5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),Marketplace,Lemonade,0,USD,148.41,10.38,49,2,4.21
2026-04-02,2026-05-08,5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),Marketplace,Ramyeon McShaker Fries,0,USD,147.71,18.57,29,7,24.77
2025-02-03,2026-05-31,5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),Marketplace,Medium Frozen Sprite® Lymonade®,0,USD,147.11,13.44,49,6,13.22
2025-02-08,2026-04-06,5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),Marketplace,OREO® Shamrock McFlurry®,0,USD,146.04,22.49,38,17,49.91
2025-01-09,2026-01-30,5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),Marketplace,3 Half Strips Bacon,0,USD,143.40,7.47,60,2,6.21
2025-02-25,2025-03-22,5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),Marketplace,BBQ Bacon QPC: The Angel Reese Special,0,USD,143.28,3.52,11,0,0.00
2026-04-29,2026-05-30,5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),Marketplace,Strawberry Watermelon Refresher,0,USD,142.43,7.97,27,0,0.00
2026-01-30,2026-03-15,5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),Marketplace,Hot Honey Snack Wrap®,0,USD,142.32,16.40,37,0,0.00
2025-02-01,2026-06-02,5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),Marketplace,Lemonade,0,USD,141.64,18.22,46,1,2.13
2025-01-02,2026-05-31,5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),Marketplace,Creamy Ranch Sauce,0,USD,140.79,12.13,361,4,1.51
2025-01-17,2026-05-17,5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),Marketplace,Caramel Sundae,0,USD,140.70,13.69,39,4,12.60
2025-01-17,2026-05-21,5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),Marketplace,Egg Biscuit,0,USD,140.34,12.04,38,0,0.00
2025-01-03,2026-05-28,5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),Marketplace,Southern Style Sweet Tea Lemonade,0,USD,140.23,10.30,47,3,3.30
2025-09-13,2025-11-02,5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),Marketplace,Deluxe Special Edition Gold McCrispy™,0,USD,137.70,20.85,14,1,2.10
2026-04-01,2026-05-16,5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),Marketplace,Derpy McFlurry®,0,USD,135.22,19.69,27,2,9.50
2025-03-01,2025-04-21,5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),Marketplace,BBQ Bacon QPC: The Angel Reese Special,0,USD,130.87,1.49,10,1,11.07
2025-02-05,2026-04-10,5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),Marketplace,OREO® Shamrock McFlurry®,0,USD,128.49,9.52,35,5,11.28
2025-02-06,2026-05-24,5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),Marketplace,Mocha,0,USD,125.23,5.72,30,7,21.31
2025-04-30,2026-05-23,5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),Marketplace,Iced Caramel Latte,0,USD,124.90,4.99,27,2,3.72
2025-01-03,2026-06-02,5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),Marketplace,Honey Mustard,0,USD,124.80,18.78,320,7,2.32
2026-02-08,2026-03-13,5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),Marketplace,Hot Honey McCrispy™ Meal,0,USD,124.58,13.11,10,0,0.00
2025-01-02,2025-06-29,5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),Marketplace,Krispy Kreme® Chocolate Iced Kreme Filled Doughnut,0,USD,124.41,11.19,39,3,8.28
2025-01-09,2026-06-01,5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),Marketplace,Iced Coffee,0,USD,123.39,12.24,32,0,0.00
2025-12-02,2025-12-07,5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),Marketplace,The Grinch™ McShaker Fries,0,USD,122.65,16.81,25,3,11.79
2026-03-31,2026-04-19,5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),Marketplace,Saja Boys Breakfast Meal,0,USD,122.39,16.06,11,1,4.92
