Business ID,Business name,Store ID,Store name,Merchant store ID,Payout date,Currency,Channel,Subtotal,Subtotal tax passed to merchant,Commission,Payment processing fee,Marketing fees | (including any applicable taxes),Customer discounts from marketing | (funded by you),Customer discounts from marketing | (funded by DoorDash),Customer discounts from marketing | (funded by a third-party),DoorDash marketing credit,Third-party contribution,Marketing fees (for historical reference only) | (all discounts and fees),Marketing fee tax (for historical reference only) | (taxes on any applicable marketing fees),Ad fee (for historical reference only),Ad fee tax (for historical reference only),Error charges,Adjustments,Net total,Subtotal for tax,Subtotal tax remitted by DoorDash to tax authorities,DoorDash funded subtotal discount amount | (for historical reference only),Merchant funded subtotal discount amount | (for historical reference only),Payout ID,Payout status
5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),3206,2025-10-20,USD,Storefront,18.96,0.00,0.00,-1.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.72,18.96,-1.33,0.00,0.00,523330000,PAID
5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),3206,2025-10-20,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,34.23,34.23,0.00,0.00,0.00,0.00,523330000,PAID
5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),3206,2025-10-13,USD,Marketplace,6831.68,0.00,-778.61,0.00,-98.01,-955.03,-60.02,0.00,60.02,0.00,-1053.04,0.00,0.00,0.00,-115.74,0.00,4884.29,5816.63,-407.20,60.02,955.03,521553953,PAID
5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),3206,2025-10-13,USD,Storefront,14.49,0.00,0.00,-1.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.40,14.49,-1.01,0.00,0.00,521553953,PAID
5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),3206,2025-10-13,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25.04,25.04,0.00,0.00,0.00,0.00,521553953,PAID
5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),3206,2025-10-06,USD,Marketplace,4989.46,0.00,-574.19,0.00,-110.16,-680.90,-36.52,0.00,36.52,0.00,-764.06,0.00,-27.00,0.00,-144.99,47.55,3526.77,4275.03,-299.30,36.52,728.90,519783627,PAID
5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),3206,2025-10-06,USD,Storefront,17.55,0.00,0.00,-1.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.35,17.55,-1.23,0.00,0.00,519783627,PAID
5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),3206,2025-10-06,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25.74,25.74,0.00,0.00,0.00,0.00,519783627,PAID
5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),3206,2025-09-29,USD,Marketplace,5147.21,0.00,-600.98,0.00,-309.48,-630.52,-27.58,0.00,27.58,0.00,-700.00,0.00,-240.00,0.00,-112.70,24.27,3517.80,4489.11,-314.26,27.58,630.52,517997946,PAID
5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),3206,2025-09-29,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25.03,25.03,0.00,0.00,0.00,0.00,517997946,PAID
5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),3206,2025-09-22,USD,Marketplace,5005.66,0.00,-589.82,0.00,-316.62,-559.94,-54.30,0.00,54.30,0.00,-633.56,0.00,-243.00,0.00,-86.84,92.42,3544.86,4394.91,-307.68,54.30,571.92,516195239,PAID
5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),3206,2025-09-22,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,27.15,27.15,0.00,0.00,0.00,0.00,516195239,PAID
5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),3206,2025-09-15,USD,Marketplace,5414.25,0.00,-651.04,0.00,-315.42,-542.73,-73.93,0.00,79.93,0.00,-600.15,0.00,-258.00,0.00,-147.19,33.76,3797.63,4808.56,-336.67,73.93,542.73,514423430,PAID
5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),3206,2025-09-15,USD,Storefront,15.36,0.00,0.00,-1.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.22,15.36,-1.08,0.00,0.00,514423430,PAID
5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),3206,2025-09-15,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,29.69,29.69,0.00,0.00,0.00,0.00,514423430,PAID
5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),3206,2025-09-08,USD,Marketplace,5938.78,0.00,-734.70,0.00,-203.91,-432.20,-53.61,0.00,53.61,0.00,-441.11,0.00,-195.00,0.00,-77.81,39.33,4529.49,5471.48,-383.00,53.61,432.20,512666208,PAID
5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),3206,2025-09-08,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,29.89,29.89,0.00,0.00,0.00,0.00,512666208,PAID
5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),3206,2025-09-01,USD,Marketplace,5977.33,0.00,-714.69,0.00,-145.57,-614.03,-59.35,-21.41,59.35,21.41,-619.97,0.00,-139.63,0.00,-152.39,39.78,4390.43,5310.44,-371.67,80.76,694.03,510890840,PAID
5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),3206,2025-09-01,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26.67,26.67,0.00,0.00,0.00,0.00,510890840,PAID
5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),3206,2025-08-25,USD,Marketplace,5334.38,0.00,-625.43,0.00,0.00,-650.58,-53.23,-23.71,53.23,23.71,-650.58,0.00,0.00,0.00,-128.81,31.96,3961.52,4633.56,-324.29,76.94,650.58,509128283,PAID
5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),3206,2025-08-25,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,27.47,27.47,0.00,0.00,0.00,0.00,509128283,PAID
5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),3206,2025-08-18,USD,Marketplace,5494.99,0.00,-640.45,0.00,0.00,-625.01,-28.44,-33.37,28.44,33.37,-625.01,0.00,0.00,0.00,-186.14,58.55,4101.94,4847.52,-339.31,61.81,625.01,507368327,PAID
5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),3206,2025-08-18,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24.13,24.13,0.00,0.00,0.00,0.00,507368327,PAID
5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),3206,2025-08-11,USD,Marketplace,4826.27,0.00,-631.64,0.00,0.00,-89.85,-72.71,0.00,72.71,0.00,-89.85,0.00,0.00,0.00,-106.13,58.51,4057.16,4673.68,-327.11,72.71,89.85,505614040,PAID
5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),3206,2025-08-11,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,27.43,27.43,0.00,0.00,0.00,0.00,505614040,PAID
5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),3206,2025-08-04,USD,Marketplace,5486.40,0.00,-702.69,0.00,-58.30,-175.66,-135.85,-26.49,194.15,26.49,-175.66,0.00,-58.30,0.00,-155.41,61.96,4514.60,5195.99,-363.68,162.34,175.66,503844835,PAID
5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),3206,2025-08-04,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26.85,26.85,0.00,0.00,0.00,0.00,503844835,PAID
5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),3206,2025-07-28,USD,Marketplace,5369.00,0.00,-673.10,0.00,0.00,-314.78,-97.67,0.00,97.67,0.00,-314.78,0.00,0.00,0.00,-117.01,25.20,4289.31,4978.44,-348.50,97.67,338.74,502068840,PAID
5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),3206,2025-07-28,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,29.81,29.81,0.00,0.00,0.00,0.00,502068840,PAID
5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),3206,2025-07-21,USD,Marketplace,5961.85,0.00,-750.38,0.00,0.00,-269.89,-83.47,0.00,83.47,0.00,-269.89,0.00,0.00,0.00,-108.73,31.74,4864.59,5621.96,-393.61,83.47,269.89,500287214,PAID
5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),3206,2025-07-21,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26.19,26.19,0.00,0.00,0.00,0.00,500287214,PAID
5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),3206,2025-07-14,USD,Marketplace,5237.26,0.00,-624.95,0.00,0.00,-482.48,-56.52,0.00,56.52,0.00,-482.48,0.00,0.00,0.00,-97.83,75.06,4107.06,4712.23,-329.86,56.52,482.48,498484755,PAID
5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),3206,2025-07-14,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,31.11,31.11,0.00,0.00,0.00,0.00,498484755,PAID
5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),3206,2025-07-07,USD,Marketplace,6222.93,0.00,-763.47,0.00,0.00,-476.16,-95.26,0.00,95.26,0.00,-476.16,0.00,0.00,0.00,-234.17,52.92,4802.05,5660.48,-396.31,95.26,476.16,496700567,PAID
5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),3206,2025-07-07,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,28.01,28.01,0.00,0.00,0.00,0.00,496700567,PAID
5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),3206,2025-06-30,USD,Marketplace,5601.80,0.00,-721.96,0.00,0.00,-149.75,-282.06,0.00,282.06,0.00,-149.75,0.00,0.00,0.00,-127.16,36.59,4639.52,5191.95,-363.40,282.06,149.75,494936028,PAID
5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),3206,2025-06-30,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26.70,26.70,0.00,0.00,0.00,0.00,494936028,PAID
5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),3206,2025-06-23,USD,Marketplace,5339.15,0.00,-673.79,0.00,0.00,-233.61,-157.94,0.00,157.94,0.00,-233.61,0.00,0.00,0.00,-101.88,82.53,4412.40,4970.04,-347.86,157.94,233.61,493177589,PAID
5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),3206,2025-06-23,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26.38,26.38,0.00,0.00,0.00,0.00,493177589,PAID
5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),3206,2025-06-16,USD,Marketplace,5276.41,0.00,-644.80,0.00,0.00,-409.53,-96.98,-15.00,96.98,15.00,-409.53,0.00,0.00,0.00,-171.50,0.00,4050.58,4787.68,-335.16,111.98,409.53,491419679,PAID
5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),3206,2025-06-16,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24.95,24.95,0.00,0.00,0.00,0.00,491419679,PAID
5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),3206,2025-06-09,USD,Marketplace,4989.76,0.00,-629.37,0.00,0.00,-222.97,-69.71,-8.82,69.71,8.82,-222.97,0.00,0.00,0.00,-156.08,121.37,4102.71,4716.03,-330.06,78.53,222.97,489663094,PAID
5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),3206,2025-06-09,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,27.76,27.76,0.00,0.00,0.00,0.00,489663094,PAID
5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),3206,2025-06-02,USD,Marketplace,5551.43,0.00,-726.83,0.00,0.00,-69.68,-113.74,0.00,113.74,0.00,-69.68,0.00,0.00,0.00,-197.72,67.18,4624.38,5373.99,-376.14,113.74,69.68,487898857,PAID
5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),3206,2025-06-02,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26.03,26.03,0.00,0.00,0.00,0.00,487898857,PAID
5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),3206,2025-05-26,USD,Marketplace,5205.00,0.00,-666.59,0.00,0.00,-197.06,-159.36,0.00,159.36,0.00,-197.06,0.00,0.00,0.00,-159.87,10.36,4191.84,4868.05,-340.73,159.36,197.06,486140611,PAID
5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),3206,2025-05-26,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,29.21,29.21,0.00,0.00,0.00,0.00,486140611,PAID
5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),3206,2025-05-19,USD,Marketplace,5841.02,0.00,-769.10,0.00,0.00,-29.95,-95.91,0.00,95.91,0.00,-29.95,0.00,0.00,0.00,-129.95,60.79,4972.81,5715.16,-399.98,95.91,29.95,484360245,PAID
5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),3206,2025-05-19,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24.75,24.75,0.00,0.00,0.00,0.00,484360245,PAID
5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),3206,2025-05-12,USD,Marketplace,4949.09,0.00,-640.43,0.00,0.00,-105.14,-100.19,0.00,100.19,0.00,-105.14,0.00,0.00,0.00,-174.05,111.87,4141.34,4752.32,-332.67,100.19,105.14,482613650,PAID
5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),3206,2025-05-12,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,28.55,28.55,0.00,0.00,0.00,0.00,482613650,PAID
5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),3206,2025-05-05,USD,Marketplace,5710.07,0.00,-737.95,0.00,0.00,-155.13,-65.44,0.00,65.44,0.00,-155.13,0.00,0.00,0.00,-191.47,54.11,4679.63,5497.48,-384.85,65.44,155.13,480872652,PAID
5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),3206,2025-05-05,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,27.65,27.65,0.00,0.00,0.00,0.00,480872652,PAID
5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),3206,2025-04-28,USD,Marketplace,5530.67,0.00,-676.39,0.00,-8.91,-418.86,-40.91,0.00,40.91,0.00,-427.77,0.00,0.00,0.00,-169.28,30.45,4287.68,5070.90,-354.89,40.91,418.86,479187849,PAID
5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),3206,2025-04-28,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,28.70,28.70,0.00,0.00,0.00,0.00,479187849,PAID
5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),3206,2025-04-21,USD,Marketplace,5739.82,0.00,-725.00,0.00,-36.63,-305.14,-57.23,0.00,57.23,0.00,-341.77,0.00,0.00,0.00,-106.53,49.53,4616.05,5373.43,-376.08,72.23,352.34,477505347,PAID
5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),3206,2025-04-21,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,33.82,33.82,0.00,0.00,0.00,0.00,477505347,PAID
5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),3206,2025-04-14,USD,Marketplace,6751.40,0.00,-845.92,0.00,-22.77,-404.93,-79.97,0.00,79.97,0.00,-427.70,0.00,0.00,0.00,-196.09,148.88,5430.57,6266.50,-438.71,79.97,413.27,475808589,PAID
5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),3206,2025-04-14,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,38.77,38.77,0.00,0.00,0.00,0.00,475808589,PAID
5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),3206,2025-04-07,USD,Marketplace,7767.80,0.00,-953.21,0.00,-31.68,-662.65,-82.54,0.00,82.54,0.00,-694.33,0.00,0.00,0.00,-140.70,59.84,6039.40,7027.60,-491.93,82.54,662.65,474083351,PAID
5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),3206,2025-04-07,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,32.38,32.38,0.00,0.00,0.00,0.00,474083351,PAID
5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),3206,2025-03-31,USD,Marketplace,6475.04,0.00,-866.37,0.00,-37.62,-339.21,-102.42,0.00,102.42,0.00,-376.83,0.00,0.00,0.00,-187.16,52.43,5097.11,6039.39,-422.73,102.42,339.21,472376121,PAID
5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),3206,2025-03-31,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,40.75,40.75,0.00,0.00,0.00,0.00,472376121,PAID
5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),3206,2025-03-24,USD,Marketplace,6012.04,0.00,-823.80,0.00,-31.68,-193.35,-42.99,0.00,42.99,0.00,-225.03,0.00,0.00,0.00,-161.66,89.39,4890.94,5781.68,-404.70,42.99,196.35,470653692,PAID
5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),3206,2025-03-24,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,31.65,31.65,0.00,0.00,0.00,0.00,470653692,PAID
5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),3206,2025-03-17,USD,Marketplace,6329.83,0.00,-872.74,0.00,-26.73,-155.72,-54.86,0.00,54.86,0.00,-208.67,0.00,0.00,0.00,-211.03,96.06,5133.45,6096.59,-426.75,58.25,177.98,468951403,PAID
5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),3206,2025-03-17,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,33.45,33.45,0.00,0.00,0.00,0.00,468951403,PAID
5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),3206,2025-03-10,USD,Marketplace,6689.14,0.00,-837.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-822.83,0.00,0.00,0.00,-197.43,154.23,4985.89,5841.56,-408.86,57.01,802.04,467256799,PAID
5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),3206,2025-03-10,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,40.36,40.36,0.00,0.00,0.00,0.00,467256799,PAID
5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),3206,2025-03-03,USD,Marketplace,8072.53,0.00,-1020.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-856.75,0.00,0.00,0.00,-368.94,25.70,5851.91,7177.31,-502.41,67.23,834.97,465537234,PAID
5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),3206,2025-03-03,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,39.34,39.34,0.00,0.00,0.00,0.00,465537234,PAID
5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),3206,2025-02-24,USD,Marketplace,7868.50,0.00,-982.84,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-951.40,0.00,0.00,0.00,-288.79,74.88,5720.35,6892.31,-482.46,53.54,941.21,463835750,PAID
5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),3206,2025-02-24,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,32.06,32.06,0.00,0.00,0.00,0.00,463835750,PAID
5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),3206,2025-02-17,USD,Marketplace,6411.41,0.00,-783.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-850.01,0.00,0.00,0.00,-178.94,31.94,4630.53,5550.70,-388.48,43.45,827.24,462160014,PAID
5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),3206,2025-02-17,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,30.96,30.96,0.00,0.00,0.00,0.00,462160014,PAID
5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),3206,2025-02-10,USD,Marketplace,6192.00,0.00,-824.95,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-352.74,0.00,0.00,0.00,-148.35,104.73,4970.69,5809.09,-406.60,65.90,328.98,460485471,PAID
5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),3206,2025-02-10,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,27.58,27.58,0.00,0.00,0.00,0.00,460485471,PAID
5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),3206,2025-02-03,USD,Marketplace,5516.95,0.00,-717.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-416.07,0.00,0.00,0.00,-135.78,67.19,4314.43,5075.11,-355.23,57.55,398.25,458829385,PAID
5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),3206,2025-02-03,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,29.33,29.33,0.00,0.00,0.00,0.00,458829385,PAID
5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),3206,2025-01-27,USD,Marketplace,5865.34,0.00,-752.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-567.34,0.00,0.00,0.00,-94.53,47.13,4498.54,5286.65,-370.03,45.09,544.57,457181880,PAID
5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),3206,2025-01-27,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,63.13,63.13,0.00,0.00,0.00,0.00,457181880,PAID
5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),3206,2025-01-20,USD,Marketplace,4507.65,0.00,-578.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-437.46,0.00,0.00,0.00,-120.26,50.03,3421.93,4051.21,-283.50,49.79,421.62,455537873,PAID
5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),3206,2025-01-20,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21.99,21.99,0.00,0.00,0.00,0.00,455537873,PAID
5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),3206,2025-01-13,USD,Marketplace,4397.81,0.00,-566.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-430.18,0.00,0.00,0.00,-131.82,27.07,3296.77,3954.86,-276.87,36.61,416.32,453883056,PAID
5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),3206,2025-01-13,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22.31,22.31,0.00,0.00,0.00,0.00,453883056,PAID
5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),3206,2025-01-06,USD,Marketplace,4461.42,0.00,-592.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-413.51,0.00,0.00,0.00,-122.51,48.30,3381.37,4038.33,-282.69,23.46,402.62,452236931,PAID
5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),3206,2025-01-06,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22.71,22.71,0.00,0.00,0.00,0.00,452236931,PAID
5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),574,2026-06-01,USD,Marketplace,2819.42,0.00,-355.93,0.00,-29.70,-192.29,-32.00,0.00,32.00,0.00,-221.99,0.00,0.00,0.00,-98.33,16.52,2159.69,2598.12,-181.89,32.00,192.29,582962172,PAID
5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),574,2026-06-01,USD,Storefront,12.67,0.00,0.00,-0.93,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.74,12.67,-0.89,0.00,0.00,582962172,PAID
5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),574,2026-06-01,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.60,15.60,0.00,0.00,0.00,0.00,582962172,PAID
5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),574,2026-05-25,USD,Marketplace,3109.03,0.00,-389.66,0.00,-35.64,-206.34,-42.16,0.00,42.16,0.00,-241.98,0.00,0.00,0.00,-32.30,32.09,2477.18,2861.00,-200.28,47.91,206.34,581095245,PAID
5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),574,2026-05-25,USD,Storefront,11.37,0.00,0.00,-0.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.40,11.37,-0.80,0.00,0.00,581095245,PAID
5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),574,2026-05-25,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.61,14.61,0.00,0.00,0.00,0.00,581095245,PAID
